Location,Device_ID,Meter_Name,Time,Model,Watts_Total,Watts_R_Ph,Watts_Y_Ph,Watts_B_Ph,PF_Ave,PF_R_Ph,PF_Y_Ph,PF_B_Ph,VLN_average,V_R_Ph,V_Y_Ph,V_B_Ph,A_average,A_R_Ph,A_Y_Ph,A_B_Ph,Frequency,Wh_received,Load_Hours_Delivered,No_of_interruption,On_Hours,V_R_Harmonics,V_Y_Harmonics,V_B_Harmonics,A_R_Harmonics,A_Y_Harmonics,A_B_Harmonics
KONDRAI,1,TEST 17.08,2025-09-03 15:12:22,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.67,1897.10,140.43,1,161.79,1.36,0.90,3.08,0.74,6.58,2.52
KONDRAI,1,TEST 17.08,2025-09-03 15:12:27,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.81,1900.53,140.46,1,161.83,0.36,1.52,2.46,6.42,4.86,5.27
KONDRAI,1,TEST 17.08,2025-09-03 15:12:32,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.06,1903.06,140.50,2,161.85,4.66,3.34,4.47,1.87,1.67,1.10
KONDRAI,1,TEST 17.08,2025-09-03 15:12:37,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.15,1905.83,140.51,1,161.90,3.42,4.52,3.81,3.18,3.67,5.24
KONDRAI,1,TEST 17.08,2025-09-03 15:12:42,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.38,1909.81,140.54,2,161.92,0.86,0.30,1.82,7.03,2.83,0.58
KONDRAI,1,TEST 17.08,2025-09-03 15:12:47,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.89,1911.18,140.59,1,161.96,1.94,1,4.24,4.76,1.47,3.89
KONDRAI,1,TEST 17.08,2025-09-03 15:12:52,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.30,1914.70,140.62,0,161.98,1.75,4.87,0.95,4.60,3.96,3.71
KONDRAI,1,TEST 17.08,2025-09-03 15:12:57,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.62,1919.30,140.65,2,162,1.04,0.42,0.86,7.80,6.12,1.04
KONDRAI,1,TEST 17.08,2025-09-03 15:13:02,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1921.19,140.69,0,162.02,4.28,0.58,0.93,4.14,0.76,6.71
KONDRAI,1,TEST 17.08,2025-09-03 15:13:07,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.39,1923.54,140.74,1,162.05,1.22,1.93,0.08,3.71,1.83,6.05
KONDRAI,1,TEST 17.08,2025-09-03 15:13:12,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.73,1925.12,140.79,2,162.08,1.09,2.08,2.85,2.61,1.16,6.74
KONDRAI,1,TEST 17.08,2025-09-03 15:13:17,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.74,1928.91,140.81,1,162.09,4.56,2.27,2,3.28,6.96,5.14
KONDRAI,1,TEST 17.08,2025-09-03 15:13:22,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.18,1930.34,140.83,1,162.11,4.48,0.94,1.57,0.59,7.50,5.91
KONDRAI,1,TEST 17.08,2025-09-03 15:13:27,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.94,1932.66,140.88,2,162.16,2.85,3.71,2.04,6.96,0.80,3.86
KONDRAI,1,TEST 17.08,2025-09-03 15:13:32,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.70,1936.53,140.89,1,162.20,3.90,0.21,1.69,4.86,5.40,5.46
KONDRAI,1,TEST 17.08,2025-09-03 15:13:37,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.87,1939.78,140.92,1,162.23,4.80,2.59,1.47,1.11,7.35,7.27
KONDRAI,1,TEST 17.08,2025-09-03 15:13:42,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53,1942.93,140.96,0,162.24,4.13,0.51,1.95,2.81,5.86,1.87
KONDRAI,1,TEST 17.08,2025-09-03 15:13:47,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.67,1945.63,140.97,0,162.29,2.53,1.85,3.35,6.03,0.45,1.51
KONDRAI,1,TEST 17.08,2025-09-03 15:13:52,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.54,1949.83,140.98,2,162.31,2.50,4.35,3.15,3.73,6.90,6.70
KONDRAI,1,TEST 17.08,2025-09-03 15:13:57,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.05,1953.13,141.01,1,162.33,0.56,2.29,4.08,2.31,7.09,2.81
KONDRAI,1,TEST 17.08,2025-09-03 15:14:02,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.92,1954.49,141.06,1,162.37,4.91,2.97,0.23,6.40,6.21,1.87
KONDRAI,1,TEST 17.08,2025-09-03 15:14:07,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.81,1958.80,141.10,2,162.39,1.85,1.90,0.94,1.13,5.21,3.56
KONDRAI,1,TEST 17.08,2025-09-03 15:14:12,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.18,1960.36,141.14,0,162.42,0.59,4.01,4.14,7.74,1.79,6.14
KONDRAI,1,TEST 17.08,2025-09-03 15:14:17,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.13,1962.46,141.16,2,162.45,3.41,4.82,0.19,5.40,7.76,7.58
KONDRAI,1,TEST 17.08,2025-09-03 15:14:22,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95,1965.26,141.17,2,162.47,2.78,4.36,0.66,2.03,1.27,6.89
KONDRAI,1,TEST 17.08,2025-09-03 15:14:27,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.78,1969.67,141.20,1,162.49,0.85,1.61,2.58,7.56,7.21,7.08
KONDRAI,1,TEST 17.08,2025-09-03 15:14:32,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.97,1971.24,141.25,0,162.52,0.02,1.57,0.26,6.99,2.61,0.81
KONDRAI,1,TEST 17.08,2025-09-03 15:14:37,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1974.54,141.30,1,162.53,3.93,3.48,0.90,0.95,7.91,2.26
KONDRAI,1,TEST 17.08,2025-09-03 15:14:42,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.12,1978.29,141.33,2,162.57,2.87,2.80,0.12,4.92,4.79,7.18
KONDRAI,1,TEST 17.08,2025-09-03 15:14:47,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.18,1983.23,141.35,1,162.60,0.40,2.37,2.61,7.45,7.32,0.74
KONDRAI,1,TEST 17.08,2025-09-03 15:14:52,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.71,1987.29,141.37,2,162.63,0.44,4.45,2.88,2.86,3.41,3.44
KONDRAI,1,TEST 17.08,2025-09-03 15:14:57,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.75,1990.85,141.40,1,162.66,2.46,4.13,1.67,4.76,1.89,7.67
KONDRAI,1,TEST 17.08,2025-09-03 15:15:02,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.76,1992.91,141.42,2,162.67,4.64,1.27,3.88,7.14,7.20,5.82
KONDRAI,1,TEST 17.08,2025-09-03 15:15:07,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.84,1996.73,141.44,2,162.71,4.54,2.84,1.83,4.06,2.74,1.27
KONDRAI,1,TEST 17.08,2025-09-03 15:15:12,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.42,1999.76,141.47,1,162.74,1.72,3.85,2.62,2.69,1.78,3.48
KONDRAI,1,TEST 17.08,2025-09-03 15:15:17,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.18,2002.79,141.50,0,162.76,0.78,2.26,4.56,5.53,4.71,3.22
KONDRAI,1,TEST 17.08,2025-09-03 15:15:22,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.13,2007.31,141.54,0,162.77,1.11,1.61,2.63,2.59,7.59,0.22
KONDRAI,1,TEST 17.08,2025-09-03 15:15:27,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.79,2011.32,141.59,1,162.79,2.22,3.46,2.30,6.98,3.48,1.23
KONDRAI,1,TEST 17.08,2025-09-03 15:15:32,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.31,2012.63,141.62,2,162.83,1.69,1.29,4.18,1.13,5.82,0.43
KONDRAI,1,TEST 17.08,2025-09-03 15:15:37,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.29,2014.41,141.64,1,162.87,0.64,3.12,3.35,0.11,4,7.21
KONDRAI,1,TEST 17.08,2025-09-03 15:15:42,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.21,2018.88,141.68,1,162.92,3.31,3.62,0.45,1.32,3.61,2.46
KONDRAI,1,TEST 17.08,2025-09-03 15:15:47,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.77,2022.72,141.72,0,162.94,0.80,3.43,0.99,5.15,7.34,5.50
KONDRAI,1,TEST 17.08,2025-09-03 15:15:52,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.80,2025.37,141.74,0,162.95,4.39,4.82,3.86,5.81,1.54,1.97
KONDRAI,1,TEST 17.08,2025-09-03 15:15:57,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.77,2029.11,141.77,2,162.97,0.28,0.86,3.28,2.71,1.57,5.56
KONDRAI,1,TEST 17.08,2025-09-03 15:16:02,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.14,2032.91,141.81,2,163,0.71,2.84,3.04,5.13,3.47,0.67
KONDRAI,1,TEST 17.08,2025-09-03 15:16:07,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.27,2036.29,141.86,0,163.02,4.63,0.43,3.04,2.24,0.49,1.98
KONDRAI,1,TEST 17.08,2025-09-03 15:16:12,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.64,2039.85,141.91,1,163.05,0.72,0.22,1.56,7.25,5.25,3.79
KONDRAI,1,TEST 17.08,2025-09-03 15:16:17,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.38,2044.32,141.94,1,163.07,4.66,2.47,0.68,1.79,2.26,6.54
KONDRAI,1,TEST 17.08,2025-09-03 15:16:22,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.25,2045.70,141.97,0,163.11,4.50,4.50,1.90,0.26,7.84,6.13
KONDRAI,1,TEST 17.08,2025-09-03 15:16:27,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.15,2046.82,141.99,2,163.15,0.16,4.43,2.50,1.84,6.21,3.48
KONDRAI,1,TEST 17.08,2025-09-03 15:16:32,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.75,2047.91,142.02,0,163.18,4.48,3.22,3.57,3.55,4.06,6.03
KONDRAI,1,TEST 17.08,2025-09-03 15:16:37,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2049.59,142.07,1,163.22,0.71,1.43,3.38,4.33,7.34,1.04
KONDRAI,1,TEST 17.08,2025-09-03 15:16:42,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.10,2054.23,142.10,1,163.24,1.95,2.90,2.73,2.40,2.95,0.02
KONDRAI,1,TEST 17.08,2025-09-03 15:16:47,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.10,2055.96,142.11,2,163.27,0.41,4.76,3.69,3.41,3.34,3.89
KONDRAI,1,TEST 17.08,2025-09-03 15:16:52,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.77,2059.24,142.16,0,163.32,1.98,1.33,2.10,1.11,4.82,4.07
KONDRAI,1,TEST 17.08,2025-09-03 15:16:57,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.01,2060.41,142.19,1,163.34,2.90,2.40,1.27,6.76,5.94,6.36
KONDRAI,1,TEST 17.08,2025-09-03 15:17:02,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.36,2065.29,142.22,2,163.38,1.25,1.39,4.97,5.94,7.17,7.70
KONDRAI,1,TEST 17.08,2025-09-03 15:17:07,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.89,2066.45,142.24,2,163.43,0.31,3.87,2.58,4.74,7.83,0.45
KONDRAI,1,TEST 17.08,2025-09-03 15:17:12,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.36,2070.17,142.26,1,163.45,1.16,2.80,4.54,0.73,3.43,5.74
KONDRAI,1,TEST 17.08,2025-09-03 15:17:17,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.65,2072.88,142.29,1,163.46,0.15,4.70,2.03,0.19,4.82,5.04
KONDRAI,1,TEST 17.08,2025-09-03 15:17:22,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.97,2074.05,142.32,0,163.51,4.52,0.80,2.52,7.90,2.89,0.23
KONDRAI,1,TEST 17.08,2025-09-03 15:17:27,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.29,2076.15,142.36,2,163.54,4.74,3.63,2.19,3.25,7.73,6.25
KONDRAI,1,TEST 17.08,2025-09-03 15:17:32,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2078.07,142.37,0,163.58,3.07,4.43,1.63,3.68,6.41,5.92
KONDRAI,1,TEST 17.08,2025-09-03 15:17:37,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.48,2079.14,142.39,2,163.62,1.41,1.34,3.94,1.80,2.42,0.51
KONDRAI,1,TEST 17.08,2025-09-03 15:17:42,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.14,2081.76,142.43,0,163.64,3.03,1.15,1.77,1.21,5.91,2.47
KONDRAI,1,TEST 17.08,2025-09-03 15:17:47,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.65,2082.89,142.44,0,163.67,0.95,4.27,0.30,5.33,4.77,6.12
KONDRAI,1,TEST 17.08,2025-09-03 15:17:52,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.68,2084.42,142.46,0,163.71,3.97,0.73,3.43,1.85,6.56,2.14
KONDRAI,1,TEST 17.08,2025-09-03 15:17:57,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.28,2087.42,142.50,2,163.74,2.54,2.95,4.78,1.40,0.58,5.52
KONDRAI,1,TEST 17.08,2025-09-03 15:18:02,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.39,2088.74,142.54,2,163.77,0.69,2.97,3.64,2.24,7.45,0.15
KONDRAI,1,TEST 17.08,2025-09-03 15:18:07,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.46,2090,142.58,0,163.82,2.70,2.64,0.52,4.27,0.16,5.58
KONDRAI,1,TEST 17.08,2025-09-03 15:18:12,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.64,2091.30,142.62,1,163.85,4.04,0.51,0.55,1.61,2.98,3.33
KONDRAI,1,TEST 17.08,2025-09-03 15:18:17,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.52,2095.27,142.64,2,163.87,4.52,1.50,1.20,6.49,3.23,5.18
KONDRAI,1,TEST 17.08,2025-09-03 15:18:22,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.06,2099.36,142.68,2,163.89,1.97,1.41,2.11,5.15,3.55,0.12
KONDRAI,1,TEST 17.08,2025-09-03 15:18:27,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.11,2101.55,142.73,0,163.91,0.30,1.90,2.45,7.89,7.86,7.73
KONDRAI,1,TEST 17.08,2025-09-03 15:18:32,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95,2105.87,142.76,1,163.94,4.79,4.61,2.88,1.09,4.09,2.29
KONDRAI,1,TEST 17.08,2025-09-03 15:18:37,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99,2109.52,142.77,1,163.97,2.25,0.31,1.39,5.14,0.14,1.78
KONDRAI,1,TEST 17.08,2025-09-03 15:18:42,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.24,2113.16,142.82,1,163.99,3.47,4.63,4.48,1.03,7.65,0.07
KONDRAI,1,TEST 17.08,2025-09-03 15:18:47,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.92,2114.99,142.87,0,164.02,4.76,4.11,4.95,1.51,6.99,0.30
KONDRAI,1,TEST 17.08,2025-09-03 15:18:52,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2116.09,142.91,0,164.04,4.19,3.51,4.38,3.60,5.34,3.25
KONDRAI,1,TEST 17.08,2025-09-03 15:18:57,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.68,2117.84,142.94,2,164.07,2.14,4.14,3.38,4.98,0.79,4.92
KONDRAI,1,TEST 17.08,2025-09-03 15:19:02,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.82,2122.69,142.98,0,164.10,2.60,4.38,4.71,6.95,0.74,4.28
KONDRAI,1,TEST 17.08,2025-09-03 15:19:07,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95,2127.03,143,2,164.14,1.81,1.49,0.78,7.27,4.07,1.40
KONDRAI,1,TEST 17.08,2025-09-03 15:19:12,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.72,2128.17,143.04,0,164.18,4.83,3.35,4.86,7.88,1.17,5.15
KONDRAI,1,TEST 17.08,2025-09-03 15:19:17,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.45,2130.34,143.07,0,164.23,4.79,1.15,4.07,7.77,3.14,3.33
KONDRAI,1,TEST 17.08,2025-09-03 15:19:22,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.55,2133.61,143.12,1,164.25,4.43,0.04,3.72,4.37,1.05,3.38
KONDRAI,1,TEST 17.08,2025-09-03 15:19:27,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.62,2135.79,143.15,2,164.30,2.10,1.19,2.06,1.19,2.88,3.68
KONDRAI,1,TEST 17.08,2025-09-03 15:19:32,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.86,2138.92,143.16,0,164.33,4.85,0.33,2.44,2.91,3.98,7.78
KONDRAI,1,TEST 17.08,2025-09-03 15:19:37,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.83,2140.28,143.17,1,164.36,3.30,4.73,0.94,4.99,2.33,1.18
KONDRAI,1,TEST 17.08,2025-09-03 15:19:42,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.61,2141.57,143.21,1,164.41,1.78,1.85,3.35,4.56,1.99,0.87
KONDRAI,1,TEST 17.08,2025-09-03 15:19:47,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.50,2146.22,143.25,0,164.43,3.96,0.94,1.97,3.77,0.39,4.29
KONDRAI,1,TEST 17.08,2025-09-03 15:19:52,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.46,2150.96,143.29,2,164.47,2.46,1.17,0.73,2.61,7.23,5.47
KONDRAI,1,TEST 17.08,2025-09-03 15:19:57,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.79,2153.81,143.30,2,164.51,3.68,2.87,2.89,3.01,3.86,3.48
KONDRAI,1,TEST 17.08,2025-09-03 15:20:02,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.96,2156.64,143.34,1,164.55,1.98,2.93,2.56,3.45,1.33,1.84
KONDRAI,1,TEST 17.08,2025-09-03 15:20:07,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.39,1520.52,174.34,0,113.07,0.82,4.37,0.84,2.63,6.95,3.56
KONDRAI,1,TEST 17.08,2025-09-03 15:20:12,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.24,1523.47,174.36,0,113.11,4.15,1.62,0.31,1.70,1.66,6.52
KONDRAI,1,TEST 17.08,2025-09-03 15:20:17,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.55,1526.82,174.40,2,113.13,0.81,3.75,3.59,1.41,3.50,6.85
KONDRAI,1,TEST 17.08,2025-09-03 15:20:22,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.06,1531.20,174.42,0,113.18,0.69,3.78,2.33,0.17,3.72,2.36
KONDRAI,1,TEST 17.08,2025-09-03 15:20:27,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.64,1534.88,174.45,2,113.23,0.45,2.95,4.65,2.96,1.85,7.63
KONDRAI,1,TEST 17.08,2025-09-03 15:20:32,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.09,1538.66,174.48,2,113.24,2.01,1.52,0.27,2.40,6.19,6.07
KONDRAI,1,TEST 17.08,2025-09-03 15:20:37,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.62,1540.98,174.52,1,113.28,4.40,1.09,2.44,1.47,0.88,4.82
KONDRAI,1,TEST 17.08,2025-09-03 15:20:42,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.43,1543.40,174.53,1,113.30,0.41,2.55,2.89,1.66,3.70,5.28
KONDRAI,1,TEST 17.08,2025-09-03 15:20:47,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.55,1544.48,174.56,0,113.31,0.91,0.70,0.91,1.20,5.65,1.38
KONDRAI,1,TEST 17.08,2025-09-03 15:20:52,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.25,1546.54,174.58,2,113.34,4.53,1.68,2.36,5.18,3.53,2.46
KONDRAI,1,TEST 17.08,2025-09-03 15:20:57,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.73,1547.66,174.61,1,113.36,2.69,3.07,0.30,3.76,0.66,6.02
KONDRAI,1,TEST 17.08,2025-09-03 15:21:02,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.74,1551.37,174.64,2,113.38,0.92,3.33,4.23,4.54,1.25,0.14
KONDRAI,1,TEST 17.08,2025-09-03 15:21:07,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.94,1552.97,174.68,2,113.43,0.84,4.43,0.98,0.42,2.36,6.70
KONDRAI,1,TEST 17.08,2025-09-03 15:21:12,LG6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.13,1554.78,174.70,2,113.47,3.43,1.37,0.45,6.39,0.07,4.43
KONDRAI,1,M1_1,2025-09-03 15:21:19,LG6400,1775.12,1128.93,337.51,308.67,0.99,0.99,0.97,0.99,223.81,216.27,227.15,228,2.71,5.26,1.52,1.37,50.34,1398.13,183.28,0,173.71,1.03,1.33,0.02,1.19,2.57,5.34
